"","13620001_HGL","13620001_LGL","13620002_HGL","13620003_HGL","13620003_LGL","13620004_HGL","13620004_LGL","13620006_HGL","13620006_LGL","13620007_HGL","13620011_HGL","13620011_LGL","13620030_HGL","13620030_LGL","13620033_HGL","13620033_LGL","13620041_HGL","13620043_HGL","13620043_LGL","13620056_HGL","13620056_LGL","13620068_HGL","13620068_LGL","13620080_LGL","13620094_HGL","13620094_LGL","13620110_HGL","13620110_LGL","13620116_HGL","13620116_LGL","13620127_HGL","13620127_LGL","13620135_HGL","13620135_LGL","13620147_HGL","13620147_LGL","13620159_HGL","13620159_LGL","13620175_HGL","13620175_LGL","13620195_HGL","13620195_LGL","13620212_HGL","13620212_LGL","13620216_HGL","13620216_LGL","13620253_HGL","13620253_LGL","13620265_HGL","13620265_LGL","13620296_HGL","13620296_LGL","13620306_HGL","13620306_LGL","13620310_HGL","13620310_LGL","13620336_HGL","13620336_LGL","13620346_HGL","13620346_LGL","13620347_HGL","13620347_LGL","13620399_HGL","13620399_LGL","13620400_HGL","13620400_LGL","13620481_HGL","13620481_LGL","13620485_HGL","13620485_LGL","13620543_HGL","13620543_LGL","13620553_HGL","13620553_LGL","13620620_HGL","13620620_LGL","13620636_HGL","13620636_LGL","13620637_HGL","13620637_LGL","13620645_HGL","13620645_LGL","13620656_HGL","13620656_LGL","13620690_HGL","13620690_LGL","13620692_HGL","13620692_LGL","13620696_HGL","13620696_LGL","13620705_HGL","13620705_LGL","13620733_HGL","13620733_LGL","13620734_HGL","13620734_LGL","13620746_HGL","13620746_LGL","13620748_HGL","13620748_LGL","13620753_HGL","13620753_LGL","13620781_HGL","13620781_LGL","13620811_HGL","13620811_LGL","13620834_HGL","13620834_LGL","13620918_HGL","13620918_LGL","13620926_HGL","13620926_LGL","13620930_HGL","13620930_LGL","13620983_HGL","13620983_LGL","13620987_HGL","13620987_LGL","13620991_HGL","13620991_LGL","13621023_HGL","13621023_LGL","13621025_HGL","13621025_LGL","13621026_HGL","13621026_LGL","13621029_HGL","13621029_LGL"
"GH104",1.623693653154,3.53195530505107,5.24086763798084,0.500914201669457,2.40167688108356,4.49087172999949,4.53280317908939,3.3337385732866,0.839411420441262,1.56470008656946,1.17056605679207,-0.299791131533917,1.8837381037977,-1.23878962956425,2.93482595431661,2.10941071015622,1.36057778522892,0.402885862155716,-0.102424985437691,1.6992851001996,3.35109117571229,2.30334824007938,6.43949847534172,2.35961393622208,4.20360054428166,-2.44566852351751,2.47827293146058,3.34401888387281,1.58886691618531,2.65075536994725,1.84848573704943,3.34852988067506,1.74221321951808,0.91132343198298,3.43028527297778,4.7266132708064,1.00827173796354,3.47429325934966,2.124046848228,2.37330298105934,1.50885455234389,2.67388653273458,0.752740029393354,-0.999376890324337,3.58561156746049,0.717043554555607,1.99204327617166,3.16545534814914,3.11392548604585,3.92514493823326,2.74492530617356,1.85899549968276,2.10567137390572,0.0938305716351355,5.41182618562182,2.22767023296842,1.12092253484347,0.23420698810925,0.57823349146546,2.09778606668529,0.387318421046977,0.79480261274549,4.77065464378324,1.93018853606371,6.07396372462311,4.02607410376072,7.469495301982,5.18665505592528,2.64382618140579,1.79599131262834,3.10068336173058,0.447991713966946,0.960541364388579,0.814821095646018,0.427466723399244,0.0912191377681445,1.59249770125988,-2.38289715008926,3.48520783005223,4.06937565033899,2.51915689970324,4.40182157552531,2.023865662421,1.62896018879855,-5.820131282132,1.87088153107393,-0.782521099529469,-2.89447209892203,3.84818724959355,0.572928463059738,0.406460479092705,2.54213173102312,4.34047681565417,2.39645545237662,2.15950002202322,1.82891180773063,4.24084093140331,0.43267083941018,2.93386530193991,2.67977733443784,4.16632178292766,3.71074583234848,2.8159237648705,0.952273918830053,1.08562180657111,1.89484104021662,0.761200156099086,1.21651694858744,1.73842630451768,1.88292471418446,2.02054131515764,2.76936129547692,-3.65061479206251,1.89737984708332,3.57349571549561,5.36630122943806,2.69483563010198,0.582681239885538,3.44140379982117,4.3694315849451,0.459725373900648,3.71846026858076,0.229169511271748,1.12260646265104,1.2700624204801,0.672153750283779,3.59036248846375,2.90092089294003
"GH109",1.49630383105187,0.258446562016754,-0.753402200948193,0.197689288796498,-0.205623229915516,0.585376014032134,0.575689899441297,0.854873368806839,0.862772725900335,2.37141388886992,0.430713467695145,0.24982151535141,0.943553809664339,1.06150663896081,0.876786060827941,1.00936867277029,1.44177029029169,0.557218910912369,0.751292318641787,0.416731670820911,0.238884666104959,1.56767686124715,0.993152614973635,1.02146551359619,1.25140401298604,0.999141340974271,1.3410748829945,1.01638934397952,-0.120509085824599,0.89237548164067,2.19887127951782,0.928184584805013,-0.281216231541338,0.224596000021117,-1.33565916058335,-0.765739046445554,1.57748441982069,2.20799902009707,2.66628167393962,2.08227339524215,0.153753462965234,0.538260026933186,1.36737106564853,0.877225964359085,0.845879400610759,1.3461796806745,0.276746770654448,-0.971114055440765,0.97089045731598,0.125307247020356,1.27863307071617,0.161229856920722,0.828517851244911,1.2798159560672,3.03835540532973,0.565733640552432,0.764957552900231,0.145886101085148,0.667283590501132,0.990947601535759,0.285106251061254,1.00342953466799,0.185727025198606,-0.344318450201943,0.653078366050401,-0.408035327178093,0.549935262435979,-0.480882864823724,0.491103982850613,0.393482100529,1.80568455118065,1.68853399377765,0.877563656409903,2.22135433801944,0.0640136625812322,0.267667627106335,1.73840468582966,0.293947211484447,0.799907916376813,0.282155093001143,1.84794080065685,1.42558820697748,0.9015099013786,1.38030278204573,1.4508390958707,0.698165126419781,0.301845143224047,0.468406064451289,-0.172937064396837,0.781863257361849,-0.457839041303656,1.47711257158446,1.23441547979951,1.16875113203743,0.16403964150907,0.686092593014363,0.858164056538765,0.407298360103788,0.171808892421502,1.29696244577585,1.22473798450118,1.03261574754401,0.540384426017587,0.647618445199727,0.415758666522498,0.255633666462127,0.42559894830864,2.52674742002151,1.42093506811148,1.29553496242034,1.44596501434481,0.981786908726597,1.88493779826691,0.921184941765173,1.94102365417525,1.45807222196419,0.848205280789746,1.27758609194591,0.819104073463108,0.553301516301545,0.732833574740928,0.998202725638507,1.33476847718471,0.0428684279713687,0.535286575935064,0.69873411064304,0.0592998947859996,0.296310560708092
"GH11",1.623693653154,3.53195530505107,5.24086763798084,0.500914201669457,2.40167688108356,4.49087172999949,4.53280317908939,3.3337385732866,0.839411420441262,0.564700086569458,1.17056605679207,-0.299791131533917,1.8837381037977,-1.23878962956425,2.93482595431661,2.10941071015622,-2.085760023723,0.576125432944804,7.19772781306775,1.6992851001996,0.0130119614897286,-1.86198768808937,6.43949847534172,7.63072580182184,1.69169495169122,1.41042251851557,-2.02705742302594,3.34401888387281,1.58886691618531,2.65075536994725,-3.51808773341354,3.69284003904979,1.74221321951808,2.75428892672968,0.192156282202842,4.69805174728359,1.00827173796354,3.47429325934966,3.13247813723825,-2.92064715013369,1.10703164531706,2.67388653273458,7.22962637358861,5.44345083730139,-1.59832584913974,0.717043554555607,5.13316482258204,4.38903671668611,5.69797115375428,3.92514493823326,2.74492530617356,-1.88320941832257,2.10567137390572,0.0938305716351355,5.41182618562182,2.22767023296842,2.02919135704262,1.49216083844707,5.54136924926756,3.88286799444075,1.72739772318,6.84163353253684,4.77065464378324,4.22644687485703,6.07396372462311,4.02607410376072,7.469495301982,5.18665505592528,2.47760480247284,-2.68345568859553,3.1139638136463,4.36365469846918,0.960541364388579,-0.264604334842496,5.00402490958913,6.4998331339215,3.43650834307179,-0.823475519499439,3.48520783005223,4.06937565033899,1.41667763223898,4.40182157552531,3.70170429632752,4.45922831546666,1.0345326789386,1.87088153107393,2.22431198913342,3.25290608229195,1.40730923847509,-0.427067657533722,-1.13614399164816,0.519884044900966,-0.768046644138805,6.74492799634089,7.32655532419225,3.0251085481554,-0.461561164749242,4.8387954917298,1.85301755557258,4.04109400821587,2.56030164873225,8.74195229748864,2.8159237648705,2.82177143134725,-3.40887670701152,6.63129203009672,0.761200156099086,1.21651694858744,4.57684256686482,-0.191919790778756,2.02054131515764,2.76936129547692,1.20137038845307,0.0121824729573904,3.57349571549561,-1.41981205561161,-0.465089768646317,7.81714995544512,3.44140379982117,-0.360680768216749,5.50017424217617,5.41260202394399,0.229169511271748,1.12260646265104,1.2700624204801,0.672153750283779,8.44762878420632,2.90092089294003
"GH111",1.623693653154,2.04835477756618,5.24086763798084,0.500914201669457,0.979652235799502,4.49087172999949,2.469995346121,3.3337385732866,0.839411420441262,1.56470008656946,1.17056605679207,-0.299791131533917,1.8837381037977,-1.23878962956425,1.4497303944285,-0.389377412763633,3.12778513436955,0.402885862155716,-0.102424985437691,1.6992851001996,3.35109117571229,2.30334824007938,6.43949847534172,4.56104502490095,4.20360054428166,1.41042251851557,2.47827293146058,3.34401888387281,1.58886691618531,2.65075536994725,1.84848573704943,3.34852988067506,1.74221321951808,0.91132343198298,3.43028527297778,4.7266132708064,2.00827173796354,3.47429325934966,2.124046848228,2.37330298105934,3.67488996120214,2.67388653273458,0.752740029393354,-0.999376890324337,3.58561156746049,0.717043554555607,1.99204327617166,3.16545534814914,3.11392548604585,3.92514493823326,1.37253426857815,-0.246101136038257,-0.549662354008527,-0.938486448650358,5.41182618562182,2.22767023296842,1.12092253484347,0.23420698810925,0.57823349146546,-0.424457243809324,0.387318421046977,0.79480261274549,4.77065464378324,1.93018853606371,6.07396372462311,4.02607410376072,7.469495301982,5.18665505592528,5.45782408570833,1.79599131262834,1.97766092787553,0.447991713966946,0.960541364388579,2.98085337794705,0.427466723399244,0.0912191377681445,1.59249770125988,1.13359640355793,3.48520783005223,4.06937565033899,2.51915689970324,6.28473990682691,2.023865662421,1.62896018879855,2.88614625323583,4.19187844254636,3.72680942389144,3.25290608229195,3.84818724959355,0.572928463059738,0.406460479092705,2.54213173102312,4.34047681565417,2.39645545237662,0.420552466851211,1.82891180773063,1.70788696525609,0.43267083941018,2.93386530193991,2.67977733443784,4.16632178292766,2.02728500659176,0.0664818945808575,-0.41016557825857,1.08562180657111,1.89484104021662,-0.741295360984329,1.21651694858744,1.73842630451768,1.88292471418446,0.666293037438462,2.76936129547692,1.20137038845307,1.89737984708332,3.57349571549561,5.36630122943806,2.69483563010198,0.582681239885538,3.44140379982117,3.18072870592108,0.459725373900648,3.71846026858076,0.229169511271748,1.12260646265104,1.2700624204801,0.672153750283779,3.59036248846375,2.90092089294003
"GH114",1.623693653154,3.53195530505107,5.24086763798084,0.500914201669457,2.40167688108356,4.49087172999949,4.53280317908939,3.3337385732866,0.839411420441262,1.56470008656946,1.17056605679207,-0.299791131533917,1.8837381037977,-1.23878962956425,2.93482595431661,2.10941071015622,1.36057778522892,0.402885862155716,-0.102424985437691,1.6992851001996,3.35109117571229,2.30334824007938,6.43949847534172,2.35961393622208,4.20360054428166,1.41042251851557,2.47827293146058,3.34401888387281,1.58886691618531,2.65075536994725,1.84848573704943,3.34852988067506,1.74221321951808,0.91132343198298,3.43028527297778,4.7266132708064,1.00827173796354,3.47429325934966,2.124046848228,2.37330298105934,1.50885455234389,2.67388653273458,0.752740029393354,-0.999376890324337,3.58561156746049,0.717043554555607,1.99204327617166,3.16545534814914,3.11392548604585,3.92514493823326,2.74492530617356,1.85899549968276,2.10567137390572,0.0938305716351355,5.41182618562182,2.22767023296842,1.12092253484347,0.23420698810925,0.57823349146546,2.09778606668529,0.387318421046977,0.79480261274549,4.77065464378324,1.93018853606371,6.07396372462311,4.02607410376072,7.469495301982,5.18665505592528,2.64382618140579,1.79599131262834,3.10068336173058,0.447991713966946,0.960541364388579,4.61074730088465,0.427466723399244,0.0912191377681445,1.59249770125988,1.13359640355793,3.48520783005223,4.06937565033899,2.51915689970324,4.40182157552531,2.023865662421,1.62896018879855,1.0345326789386,1.87088153107393,2.22431198913342,3.25290608229195,3.84818724959355,0.572928463059738,0.406460479092705,2.54213173102312,4.34047681565417,2.39645545237662,2.15950002202322,1.82891180773063,4.24084093140331,0.43267083941018,2.93386530193991,2.67977733443784,4.16632178292766,3.71074583234848,2.8159237648705,0.952273918830053,1.08562180657111,1.89484104021662,0.761200156099086,1.21651694858744,1.73842630451768,1.88292471418446,2.02054131515764,2.76936129547692,1.20137038845307,1.89737984708332,3.57349571549561,5.36630122943806,2.69483563010198,0.582681239885538,3.44140379982117,4.3694315849451,0.459725373900648,3.71846026858076,6.44901984968297,1.12260646265104,1.2700624204801,0.672153750283779,3.59036248846375,2.90092089294003
"GH12",1.623693653154,3.53195530505107,5.24086763798084,0.500914201669457,2.40167688108356,4.49087172999949,4.53280317908939,3.3337385732866,0.839411420441262,1.56470008656946,1.17056605679207,-0.299791131533917,1.8837381037977,-1.23878962956425,2.93482595431661,2.10941071015622,1.36057778522892,0.402885862155716,-0.102424985437691,1.6992851001996,3.35109117571229,2.30334824007938,6.43949847534172,2.35961393622208,4.20360054428166,1.41042251851557,2.47827293146058,3.34401888387281,1.58886691618531,2.65075536994725,1.84848573704943,3.34852988067506,1.74221321951808,0.91132343198298,3.43028527297778,4.7266132708064,1.00827173796354,3.47429325934966,2.124046848228,2.37330298105934,1.50885455234389,2.67388653273458,0.752740029393354,-0.999376890324337,3.58561156746049,0.717043554555607,1.99204327617166,3.16545534814914,3.11392548604585,3.92514493823326,2.74492530617356,1.85899549968276,2.10567137390572,0.0938305716351355,5.41182618562182,2.22767023296842,1.12092253484347,0.23420698810925,0.57823349146546,2.09778606668529,0.387318421046977,0.79480261274549,4.77065464378324,1.93018853606371,6.07396372462311,4.02607410376072,7.469495301982,5.18665505592528,2.64382618140579,1.79599131262834,3.10068336173058,0.447991713966946,0.960541364388579,0.814821095646018,0.427466723399244,0.0912191377681445,1.59249770125988,1.13359640355793,3.48520783005223,4.06937565033899,2.51915689970324,4.40182157552531,2.023865662421,1.62896018879855,3.94025133598599,1.87088153107393,2.22431198913342,3.25290608229195,3.84818724959355,0.572928463059738,0.406460479092705,2.54213173102312,4.34047681565417,2.39645545237662,2.15950002202322,1.82891180773063,4.24084093140331,0.43267083941018,2.93386530193991,2.67977733443784,4.16632178292766,3.71074583234848,5.3356547501136,0.952273918830053,1.08562180657111,1.89484104021662,0.761200156099086,1.21651694858744,1.73842630451768,1.88292471418446,2.02054131515764,2.76936129547692,1.20137038845307,1.89737984708332,3.57349571549561,5.36630122943806,2.69483563010198,0.582681239885538,3.44140379982117,4.3694315849451,0.459725373900648,3.71846026858076,4.78321042177653,1.12260646265104,1.2700624204801,0.672153750283779,3.59036248846375,2.90092089294003
"GH126",1.623693653154,3.53195530505107,5.24086763798084,0.500914201669457,2.40167688108356,4.49087172999949,4.53280317908939,3.3337385732866,0.839411420441262,1.56470008656946,1.17056605679207,-0.299791131533917,1.8837381037977,-1.23878962956425,2.93482595431661,2.10941071015622,1.36057778522892,0.402885862155716,-0.102424985437691,1.6992851001996,3.35109117571229,2.30334824007938,6.43949847534172,-2.54396349338094,4.20360054428166,1.41042251851557,2.47827293146058,3.34401888387281,1.58886691618531,2.65075536994725,1.84848573704943,3.34852988067506,1.74221321951808,0.91132343198298,3.43028527297778,4.7266132708064,1.00827173796354,3.47429325934966,2.124046848228,2.37330298105934,1.50885455234389,2.67388653273458,0.752740029393354,-0.999376890324337,3.58561156746049,0.717043554555607,1.99204327617166,3.16545534814914,3.11392548604585,3.92514493823326,2.74492530617356,1.85899549968276,2.10567137390572,0.0938305716351355,5.41182618562182,2.22767023296842,1.12092253484347,0.23420698810925,0.57823349146546,2.09778606668529,0.387318421046977,0.79480261274549,4.77065464378324,1.93018853606371,6.07396372462311,4.02607410376072,7.469495301982,5.18665505592528,2.64382618140579,1.79599131262834,-2.14362138540511,-1.89816170011214,0.960541364388579,0.814821095646018,0.427466723399244,0.0912191377681445,1.59249770125988,1.13359640355793,3.48520783005223,4.06937565033899,2.51915689970324,4.40182157552531,-2.90035199296869,-2.58358394310766,1.0345326789386,1.87088153107393,2.22431198913342,3.25290608229195,3.84818724959355,0.572928463059738,0.406460479092705,2.54213173102312,4.34047681565417,2.39645545237662,2.15950002202322,1.82891180773063,-3.67721900513388,-4.68291825811621,2.93386530193991,2.67977733443784,4.16632178292766,3.71074583234848,2.8159237648705,0.952273918830053,1.08562180657111,1.89484104021662,0.761200156099086,1.21651694858744,1.73842630451768,1.88292471418446,2.02054131515764,2.76936129547692,1.20137038845307,1.89737984708332,3.57349571549561,5.36630122943806,2.69483563010198,0.582681239885538,-3.91355752186333,4.3694315849451,-4.70860390323106,-2.34637127406415,0.229169511271748,1.12260646265104,1.2700624204801,0.672153750283779,3.59036248846375,2.90092089294003
"GH128",1.623693653154,3.53195530505107,5.24086763798084,0.500914201669457,2.40167688108356,0.166985322580962,0.849198651764703,1.61582588163781,0.839411420441262,6.41181432459315,-4.03941474841107,-4.82618791269494,1.8837381037977,-1.23878962956425,2.93482595431661,2.10941071015622,1.36057778522892,0.402885862155716,-0.102424985437691,1.6992851001996,3.35109117571229,2.30334824007938,6.43949847534172,2.35961393622208,4.20360054428166,1.41042251851557,2.47827293146058,3.34401888387281,1.58886691618531,-0.140971888869765,1.84848573704943,3.34852988067506,1.74221321951808,0.91132343198298,3.43028527297778,4.7266132708064,1.00827173796354,3.47429325934966,3.24903568496887,2.37330298105934,1.50885455234389,2.67388653273458,0.752740029393354,-0.999376890324337,3.58561156746049,-1.51746558240682,1.99204327617166,3.16545534814914,3.11392548604585,3.92514493823326,2.74492530617356,1.85899549968276,2.10567137390572,-2.19819569091003,5.41182618562182,4.99403657491867,1.12092253484347,0.23420698810925,0.57823349146546,2.09778606668529,0.954412233098537,-2.69749025974487,4.77065464378324,1.93018853606371,6.07396372462311,4.02607410376072,7.469495301982,5.18665505592528,2.64382618140579,1.79599131262834,3.10068336173058,0.447991713966946,0.960541364388579,0.814821095646018,0.427466723399244,0.0912191377681445,1.59249770125988,1.13359640355793,3.48520783005223,4.06937565033899,2.51915689970324,0.969144963030261,2.023865662421,1.62896018879855,-2.22013012660228,0.469479672809596,2.22431198913342,3.25290608229195,3.84818724959355,0.572928463059738,0.406460479092705,2.54213173102312,4.34047681565417,2.39645545237662,2.15950002202322,1.82891180773063,4.24084093140331,0.43267083941018,2.93386530193991,2.67977733443784,4.16632178292766,1.35356607263884,2.8159237648705,2.93860949144036,1.08562180657111,1.89484104021662,0.761200156099086,1.21651694858744,1.73842630451768,1.88292471418446,2.02054131515764,2.76936129547692,1.20137038845307,3.57911979315649,3.57349571549561,5.36630122943806,2.69483563010198,0.582681239885538,3.44140379982117,4.3694315849451,0.459725373900648,3.71846026858076,6.65334669272218,1.12260646265104,3.07318441641178,-1.08426648709748,3.59036248846375,2.90092089294003
"GH130",1.15091705675421,-0.05014089388017,-0.0528665138515765,0.410341104614087,0.73530554015507,-0.0213635734952379,0.244046764179981,0.871275919096513,1.32864692575899,1.20058595863799,-0.0485793108757101,0.22856629296638,1.36070138107983,1.03412413510935,0.804235330396081,-0.0956214948618725,0.308407476886093,1.03871008509158,0.809430908564672,0.560323662082363,0.136808239534673,0.899840741343499,-0.605049109685171,0.896814331908214,0.629808885082469,0.191688975733969,1.35724231976389,1.50315534509326,0.8990518550871,1.00569460521319,0.286609138655836,0.186944200553793,0.617919065597925,0.116497840501748,-0.634894289314221,-0.889658139957526,0.400384908358426,0.397649650258902,1.24077835977137,-0.121054985449603,0.440994707754458,0.828915868577512,0.879478367078153,0.938270734322986,0.741566218834136,0.114047131004189,1.08624027582074,0.0743136123050294,0.542059897784889,-1.24213357821894,0.209228755620054,0.336020536309382,0.267907285407974,0.719630310960006,-0.427737009514237,-1.42338305606537,1.46380029807072,1.45115043492494,0.458066970845254,-0.271950634145173,0.999473320185161,1.28386844789148,1.12528079326845,0.173894960564315,0.739977680266969,0.782207244596667,0.851703074296314,-0.511857281129291,0.900335508640983,1.26541289094022,0.810879034197816,0.661129344735078,0.89704676223591,-0.241190284043942,1.57830596163362,0.285283839027859,0.495122063545158,0.981713855697968,0.648805943298483,0.658161201810816,0.676935335184768,-0.356769960316768,0.542981073628331,0.210401333665855,0.176475971059192,0.594596320118425,0.638982043552215,0.300697759038794,0.236633436913095,0.771353182854629,0.912764816097686,0.728129494095682,0.566367057615072,-0.0871493596447684,0.710825164510986,0.708355007172854,1.57118167070191,2.2826503371219,1.56388051759015,1.43427326431378,0.887790390333454,1.11276017429934,0.760484972763098,0.891240297125244,0.836554357917772,0.738473864491043,0.5912102493695,0.332896939368934,1.13483863590731,0.0919638104850229,0.76337757831003,-0.317214583649169,0.6366640585022,0.585856694475079,0.340653413711525,-0.390258273622591,1.24011279595074,0.974213573677825,0.302184500383011,-0.0430452892172806,1.02436932861289,1.26000156064474,0.20691823495285,-0.276705319678308,0.618360833063789,0.65285816329634,1.1076945639394,0.44949270465666
"GH131",1.623693653154,3.53195530505107,5.24086763798084,0.500914201669457,2.40167688108356,4.49087172999949,4.53280317908939,3.3337385732866,0.839411420441262,1.56470008656946,1.17056605679207,-0.299791131533917,1.8837381037977,-1.23878962956425,2.93482595431661,2.10941071015622,1.36057778522892,0.402885862155716,-0.102424985437691,1.6992851001996,3.35109117571229,2.30334824007938,6.43949847534172,2.35961393622208,4.20360054428166,1.41042251851557,2.47827293146058,3.34401888387281,1.58886691618531,2.65075536994725,1.84848573704943,3.34852988067506,1.74221321951808,0.91132343198298,3.43028527297778,4.7266132708064,1.00827173796354,3.47429325934966,2.124046848228,2.37330298105934,1.50885455234389,2.67388653273458,0.752740029393354,-0.999376890324337,3.58561156746049,0.717043554555607,1.99204327617166,3.16545534814914,3.11392548604585,3.92514493823326,2.74492530617356,1.85899549968276,2.10567137390572,0.0938305716351355,5.41182618562182,2.22767023296842,1.12092253484347,0.23420698810925,0.57823349146546,2.09778606668529,0.387318421046977,0.79480261274549,4.77065464378324,1.93018853606371,6.07396372462311,4.02607410376072,7.469495301982,5.18665505592528,2.64382618140579,1.79599131262834,3.10068336173058,0.447991713966946,0.960541364388579,0.814821095646018,0.427466723399244,0.0912191377681445,1.59249770125988,1.13359640355793,3.48520783005223,4.06937565033899,2.51915689970324,4.40182157552531,2.023865662421,1.62896018879855,1.0345326789386,1.87088153107393,2.22431198913342,3.25290608229195,3.84818724959355,0.572928463059738,0.406460479092705,2.54213173102312,4.34047681565417,2.39645545237662,2.15950002202322,1.82891180773063,4.24084093140331,0.43267083941018,2.93386530193991,2.67977733443784,4.16632178292766,3.71074583234848,2.8159237648705,0.952273918830053,1.08562180657111,1.89484104021662,0.761200156099086,1.21651694858744,1.73842630451768,1.88292471418446,2.02054131515764,2.76936129547692,1.20137038845307,1.89737984708332,3.57349571549561,5.36630122943806,2.69483563010198,0.582681239885538,3.44140379982117,4.3694315849451,0.459725373900648,3.71846026858076,3.48944017592585,1.12260646265104,1.2700624204801,0.672153750283779,3.59036248846375,2.90092089294003
"GH132",1.623693653154,5.3516742605707,5.24086763798084,0.500914201669457,2.40167688108356,4.49087172999949,11.3222042093109,6.04344512602228,0.839411420441262,1.56470008656946,1.17056605679207,7.78377747951038,1.8837381037977,4.8915066791753,7.00388328299455,4.7205411475466,1.36057778522892,0.402885862155716,-0.102424985437691,8.29568170439833,11.9701742120397,6.9170259104937,10.4114368387844,9.14731433152873,7.37126262669667,5.22113853528403,2.47827293146058,3.34401888387281,4.78634020851056,4.80656122149745,6.9477713397355,7.70604699461809,1.74221321951808,0.91132343198298,3.43028527297778,10.4590729495791,4.56749677290089,7.8838223983077,7.0704215305463,7.08751588053422,1.50885455234389,2.67388653273458,4.47475401116534,2.63914647897691,3.58561156746049,4.44477969018141,1.99204327617166,7.14443391945011,6.67129337248158,10.1267560889159,6.21438323915552,7.22327773253824,8.45838200415601,5.7187945067093,10.0904565077202,9.39959196092536,1.12092253484347,0.23420698810925,0.57823349146546,10.2683314578951,0.387318421046977,0.79480261274549,4.77065464378324,9.95569349282289,6.07396372462311,6.76403558039637,11.6608694481413,5.18665505592528,2.64382618140579,6.95004842238354,3.10068336173058,5.05095437320516,5.32626048864638,0.814821095646018,2.90582260607338,7.18239435340453,1.59249770125988,4.49989689860269,3.48520783005223,6.39050948664061,2.51915689970324,8.66752672296769,7.48771143131893,1.62896018879855,3.09120220892023,1.87088153107393,5.97524268277297,6.07821700202921,3.84818724959355,0.572928463059738,4.65441262619327,6.7266132708064,7.46987783830566,2.39645545237662,2.15950002202322,1.82891180773063,4.24084093140331,3.97450177987306,2.93386530193991,6.52321535398625,4.16632178292766,3.71074583234848,2.8159237648705,0.952273918830053,5.11641882347021,4.46057220826862,6.90559158542942,7.09395096581228,6.34139161585484,6.45753027133597,2.02054131515764,6.06133554678278,6.29562569076128,10.9533452765655,6.96029160078522,10.9392706620156,2.69483563010198,4.32861389756881,11.1790382353956,8.89354423516208,0.459725373900648,3.71846026858076,7.69089893778261,1.12260646265104,1.2700624204801,5.10724009574564,3.59036248846375,6.34070468006655
"GH133",1.98585013217083,2.80640861602225,1.51563676826979,1.9594882643752,2.01959161788056,1.80089368920183,1.60359192758342,2.26576992572277,2.51914179937904,2.46041231786514,2.42559894830864,2.56806616462314,2.58959092842156,2.66584979464651,2.06047286406387,1.7975608903123,3.13516380579753,2.56254283990802,3.12724036418949,2.09689601363128,2.13239258706783,2.35429981477272,1.93570866194586,1.77315661788278,1.28710581230881,1.11174580381115,2.27086079882054,2.56177091413245,2.75180218133656,2.75722384400151,2.75929434292314,2.66097880145365,1.48202217465515,1.58181881189159,0.235200119569153,0.95352599957396,1.81960687787207,1.54247103279777,3.57909565046123,2.52514679527152,2.32109397607016,1.9765212786743,1.69601162404984,1.66054989507369,2.18925843705309,3.15977125264392,1.6122439681425,1.04770589080011,0.960192888219325,1.50789102803202,1.9858392052705,1.62694837073079,2.73852574631026,3.21362412817951,0.860017239830785,-0.784289102293126,1.93102111851142,1.45039571753213,1.04658185876749,2.05963562057417,1.39761679565268,2.54124966846024,0.482011845305927,0.433878164840065,1.46089455635034,1.10186518699667,2.03762821480054,2.08670225564509,1.67986964494609,1.77927653245261,2.57383741379378,1.88759155520721,1.94225550073762,1.11511982869292,0.734811485800462,1.10090366146665,2.16656441998631,1.81043899066742,2.3289714234163,1.88892439619362,2.48982548712872,2.47534174283163,2.09522568269184,2.18364212974722,2.14675622026945,1.25495678746137,1.68397486197087,2.62576143655793,0.303856715941135,1.82256292836927,1.6775262828871,1.70437180249192,1.72929172398859,1.69735126683904,2.21370188447874,1.89328842366627,2.00896369266054,1.74379929981073,1.75742441360765,2.08292735433414,2.41884838997787,2.23031062726926,1.62366556329729,2.21689870303193,2.03567669029112,1.84666179605828,0.550743092079211,2.00533890098061,2.6310600343818,2.00575567691608,2.11314704880404,2.36052441101978,2.66893375858614,1.871149726659,2.16528167710132,1.5215432803879,1.94376008067016,2.41660197482362,2.16275787276158,0.587259365469593,1.96151220500556,2.01033228328482,2.04823967378945,1.5571551788633,1.79175990397736,1.78968752423464,2.10589929205071,1.95401759128672
