"","13620001.HGL","13620001.LGL","13620002.HGL","13620003.HGL","13620003.LGL","13620004.HGL","13620004.LGL","13620006.HGL","13620006.LGL","13620007.HGL","13620011.HGL","13620011.LGL","13620030.HGL","13620030.LGL","13620033.HGL","13620033.LGL","13620041.HGL","13620043.HGL","13620043.LGL","13620056.HGL","13620056.LGL","13620068.HGL","13620068.LGL","13620080.LGL","13620094.HGL","13620094.LGL","13620110.HGL","13620110.LGL","13620116.HGL","13620116.LGL","13620127.HGL","13620127.LGL","13620135.HGL","13620135.LGL","13620147.HGL","13620147.LGL","13620159.HGL","13620159.LGL","13620175.HGL","13620175.LGL","13620195.HGL","13620195.LGL","13620212.HGL","13620212.LGL","13620216.HGL","13620216.LGL","13620253.HGL","13620253.LGL","13620265.HGL","13620265.LGL","13620296.HGL","13620296.LGL","13620306.HGL","13620306.LGL","13620310.HGL","13620310.LGL","13620336.HGL","13620336.LGL","13620346.HGL","13620346.LGL","13620347.HGL","13620347.LGL","13620399.HGL","13620399.LGL","13620400.HGL","13620400.LGL","13620481.HGL","13620481.LGL","13620485.HGL","13620485.LGL","13620543.HGL","13620543.LGL","13620553.HGL","13620553.LGL","13620620.HGL","13620620.LGL","13620636.HGL","13620636.LGL","13620637.HGL","13620637.LGL","13620645.HGL","13620645.LGL","13620656.HGL","13620656.LGL","13620690.HGL","13620690.LGL","13620692.HGL","13620692.LGL","13620696.HGL","13620696.LGL","13620705.HGL","13620705.LGL","13620733.HGL","13620733.LGL","13620734.HGL","13620734.LGL","13620746.HGL","13620746.LGL","13620748.HGL","13620748.LGL","13620753.HGL","13620753.LGL","13620781.HGL","13620781.LGL","13620811.HGL","13620811.LGL","13620834.HGL","13620834.LGL","13620918.HGL","13620918.LGL","13620926.HGL","13620926.LGL","13620930.HGL","13620930.LGL","13620983.HGL","13620983.LGL","13620987.HGL","13620987.LGL","13620991.HGL","13620991.LGL","13621023.HGL","13621023.LGL","13621025.HGL","13621025.LGL","13621026.HGL","13621026.LGL","13621029.HGL","13621029.LGL"
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_fragilis",NA,NA,NA,NA,NA,0.976178600929939,1.68909954632212,NA,NA,-1.32038456484727,NA,-0.7222805387725,NA,NA,0.296136756426184,0.0942083992892629,-0.36427220207388,0.119163313784181,-0.476645823317243,NA,NA,-0.645814911242834,-0.909763159601988,0.981235604115976,-0.24765779910903,0.496433203549054,NA,NA,-0.907452574889193,-0.265727819030482,NA,NA,NA,NA,NA,NA,-0.0184748089717217,-0.908059589526167,-1.74488416412471,NA,1.28020245467674,1.52605534004528,2.07306541349768,1.75646577941415,NA,NA,-0.320827502656746,-0.569710291575771,NA,NA,NA,NA,0.569596590890535,0.83405207050804,NA,NA,-1.50445858763302,NA,NA,NA,NA,NA,0.576889866726359,0.423589801203539,-1.40400218128277,NA,NA,NA,NA,NA,NA,NA,-1.00596586155989,-0.380466138110125,NA,NA,-1.29790718263714,0.20168532631905,NA,NA,0.229481127602575,NA,0.873629026837321,0.258851964703063,NA,NA,1.11057114139172,1.4294966111786,NA,NA,NA,NA,1.49358450080707,1.40573652016102,-0.175679418694721,-0.246458763395199,0.0718809675208705,0.00767027634439513,0.563004650613319,0.671572559330385,-1.25165155786719,-0.244810735306751,0.635620367768857,0.265828315170423,1.84223686789885,1.91779023714339,NA,NA,NA,NA,-0.451153518980618,-0.194430085097554,-0.04619220870894,-0.192392323372195,NA,NA,-0.669750915588929,-0.480403372617004,0.665288313496423,-0.363985542911139,NA,NA,NA,NA,NA,NA,NA,NA
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_intestinalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.646103974971629,NA,NA,NA,NA,NA,NA,-1.56775165619904,NA,NA,NA,NA,1.20691355492245,-0.0430873350672426,NA,NA,NA,-1.32471597656212,-0.244562091738008,NA,NA,-0.0859441931385934,-0.226694232996392,NA,NA,-1.45029358488842,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.962442420809658,NA,NA,NA,0.66613867728073,0.897720134074866,NA,NA,NA,NA,NA,NA,1.01671642610355,0.989792822680671,-0.270982779019049,-0.118926299273246,NA,NA,NA,NA,-0.317200809431493,NA,1.37067247954306,1.08161232463297,NA,NA,NA,-2.50739253903361,NA,NA,NA,-1.1162871038364,NA,NA,0.273737262110605,0.119864927376487,0.576455494584206,1.98559935915216,NA,NA,1.27666408729946,1.92285142796052,-0.572762506143984,NA,NA,NA,NA,NA,0.335011783936755,0.590413990017005,NA,NA,0.808963193325966,0.0559725483981149,NA,NA,NA,NA,NA,-1.96134344678034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.552391989475082,-0.324501255799344,NA,-1.65667412327285,NA,NA,NA,NA,NA,NA,-1.70556791008703,NA
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_massiliensis",-0.230263358405552,-0.65466869199063,0.498549551685472,0.211367076179586,-0.287135730823813,0.25769552835523,-1.28125981285004,-1.81894574424917,-0.699740013951849,0.690661800600896,0.728667589146961,1.24213761348072,NA,NA,NA,NA,NA,NA,NA,0.695805776391605,0.10985730626844,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.372097486366783,0.0675344383786149,0.756312786343311,0.468692524172852,-0.107280561764311,-0.184328551717797,NA,-3.18763975735267,NA,NA,NA,NA,NA,NA,-0.157630011885385,NA,NA,NA,-0.748243717178511,-0.417209664039392,0.62722201903553,0.366899879311206,NA,NA,NA,NA,NA,NA,NA,NA,0.921377823451202,0.683106471771343,NA,NA,0.551238392560318,0.428961532384062,1.10006197881904,1.0000117362954,0.619952067708235,0.141302394750153,NA,NA,-2.13917784882407,NA,-0.250162031988512,-0.502751359228081,-2.81055551010823,-1.76158909107898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.912922774115608,0.722547163779403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.25260240167221,NA,NA,NA,NA,NA,0.595036007407783,0.668199192339571,NA,NA,NA,NA,0.040730348045766,-0.0564411690247837,-0.297688263385105,-0.548611129455513,NA,NA,0.977045415981291,0.305701287272137
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_ovatus",0.377417233796373,0.654073540518443,0.194721387673994,1.12356823301944,0.8839528911655,0.709471378425589,0.809828070943726,0.40651562888194,0.284626247484461,0.508949472611343,0.612245674700724,0.525423564948939,0.535464352402713,0.42820395829172,0.183684921900431,0.211394796044464,0.328551607115397,1.19470870714546,1.05799570905193,-0.3649732519821,-0.324547722873053,-0.454614306575838,-1.48569532621945,-0.260591731505769,-0.77576329402719,-0.925198235704028,-0.090039668369327,-0.19446294141646,1.29723834092127,1.81062935622925,-2.66536159681614,NA,NA,NA,-0.380248262693715,-0.247383560794645,0.0732275757778482,0.173172366553869,0.524933837123239,0.303986199545263,-3.67511759068114,NA,NA,NA,0.472626128629267,0.951516724881565,0.660431844665381,0.821169281210585,0.365747669709662,0.166088132919473,-0.503256757146908,-0.940120361915154,0.316886569312705,0.0785452614750743,-1.78942047178509,-1.96261700629884,0.121465515269669,0.499272309644769,NA,NA,-0.0365782494701462,0.736859640329073,0.29907935236359,-0.0208091638162534,0.131088816733573,0.509883271890184,1.10522470776998,0.51521035668828,0.00413019384980784,0.653392577511566,0.867258542790597,0.784672857580528,-1.05700157568168,-0.960161698006176,-1.3100684276809,-1.1466665993101,0.836915031310129,0.765773310630669,NA,NA,-0.0821241552592253,1.46689332044452,-1.59108725078776,-0.916175459878928,0.391479876031639,-0.176594278848584,1.45049473846943,1.40883175123981,-1.03874175482125,-0.815187628097199,-0.0157356536527178,0.0520371085099214,0.568069700362038,0.363210053412409,0.81138145035569,0.666049988488131,0.0141765268912115,0.36311370399081,0.106851801648625,-0.0883846142215611,0.630262975577232,0.33062062157203,1.12676012372181,0.897907015908433,1.35121983244763,1.47519931146519,-1.9058230789561,NA,0.550887095340652,0.457831778658471,-0.0397816602370533,0.497411681604529,-1.45701798047746,-0.759350432457731,-0.484469418273534,NA,0.00873903143686616,-0.114235110613379,0.722760416620452,0.329392465147778,0.837627124104234,0.783208810384584,-1.96261700629884,-1.8291492879471,-0.000714307346783165,-0.360344849288967,-0.141707697886742,0.34627271456276
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_plebeius",NA,NA,NA,NA,NA,0.941763598516225,1.1437698216941,0.878171489931413,0.908985538154637,NA,NA,NA,0.230539840629501,-0.139677685842941,NA,NA,NA,NA,NA,-0.111904895602492,-0.560644872324346,-1.36145328884628,-2.49671572538483,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56878403862544,-0.67418795771708,NA,NA,-0.360851392722316,-0.707652888635023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.62394000387995,-1.59096341420086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.699257445888502,0.544668457517819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.71633416853693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05747421624237,-0.00683619714015603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.898743112983318,0.947308501915835,1.70783131614776,1.66668528632641,-0.0109521536517464,-0.0189052804878251
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_salyersiae",NA,NA,NA,NA,NA,-1.1534271424051,0.817894614815125,-0.170780320113471,-0.370212741243738,-0.831861093380864,0.798266888858922,1.10771912596959,NA,NA,NA,NA,NA,NA,NA,1.57161432226713,0.9620334171209,1.03900232954125,-0.151761328704761,1.54796696471406,NA,NA,-0.250230742412635,0.403529071000176,NA,NA,NA,NA,NA,-0.150236882975897,NA,NA,NA,NA,NA,NA,1.12446259560484,1.10033223985697,NA,NA,-0.0462871242555969,0.924118742938288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.904567144360684,1.2767239339795,NA,NA,NA,NA,NA,NA,-0.0790711497700012,0.3938475723516,NA,NA,0.0834389425518124,1.13582675200007,NA,NA,-0.671672045152098,0.82952618912841,NA,NA,1.04045396787887,NA,0.553025689201257,0.747622300114779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.212823107261353,-0.154985007709562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.495222050570649,-0.187936426071265,NA,NA,NA,NA,NA,NA,-0.54860933234246,-0.776071860233267,NA,NA,0.0495330552385419,-0.232124926056501,-2.08722579234328,-1.13483902171598,0.699347301790166,-0.448447492881769,-2.30694643842726,-0.451089274054056
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_stercoris",0.687472487252701,-0.340535900278864,NA,1.26834808033523,0.653111834550565,1.45380238305675,0.522316360110409,0.835533857878547,0.766295477637334,0.860562124073652,-0.699302787166018,-0.366270249702968,-0.257066334800207,0.065651209962415,NA,NA,NA,NA,NA,0.531397654715438,-1.06953335419053,-1.20282870590564,-3.07071581661488,0.992867366551495,-1.0103467475623,-1.76160783087482,0.763156948839666,0.877806856931995,NA,NA,NA,NA,NA,-1.42448922357156,0.571248400288992,0.699561243484486,NA,NA,-0.171697559816367,-0.0270951721152451,NA,NA,0.980985591914254,1.47454561338002,-1.41231842309407,0.598766640501395,NA,NA,NA,-4.7139585183441,NA,NA,NA,NA,NA,NA,NA,NA,-1.79195370937283,-1.88475703084174,NA,NA,NA,NA,NA,NA,NA,-1.39282251139708,NA,NA,NA,NA,-1.98497911609305,-0.964489136962367,-1.21630063900607,-1.46443810152849,1.06967659860621,1.048195496717,-0.558854135784746,-1.08563418849671,NA,NA,NA,NA,NA,NA,0.96864027110577,-0.341367104923971,NA,NA,-0.634094434314495,-0.23144642882552,NA,NA,1.3123931822937,0.608184669360399,0.528769130475871,-0.556919934037985,NA,NA,0.668943558791015,0.865925995271172,NA,NA,NA,NA,-0.611028029336021,-0.776603922865452,-1.24308405254837,-1.74910047435617,NA,NA,NA,NA,0.795811039806678,1.06561369269672,0.0774074655216278,-0.605257471577966,NA,NA,NA,NA,-0.401282671548853,-0.711445186059548,0.792041119696072,0.369435896623108,-0.97105254830312,-1.09067888175997
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_thetaiotaomicron",0.274851814019585,0.446212203169725,0.860692003380599,0.957370250425284,0.991069649457878,1.24620239743175,1.98324817079499,0.882284767762405,1.1280440426408,-2.08143677429541,NA,-3.05675335638735,-2.03135949938648,NA,NA,NA,0.0322397640958184,1.76157749503207,2.17792181031581,-1.43275817627882,NA,0.18072603166071,-1.17156585321279,-0.358401697614927,0.398903333300364,0.197139107875154,-0.469599018916605,0.739200625200979,NA,NA,0.538800056359181,-0.738287934098035,0.517680101859699,-1.48462003165822,-0.380337249892845,-0.0488909848325353,1.11946668799059,-0.11327336866681,0.369802567913259,0.429153043180088,1.41308873396824,1.60859747042794,NA,NA,0.048186932283501,0.333049480837187,NA,NA,-0.303321785662726,-0.0564701540031215,1.2072394272186,0.351956334192412,-0.974483910194627,-1.41350113033669,-2.34171571864888,-1.97272102599845,-1.559613424308,-0.673053082610338,-0.479609108050155,-0.0318312487960565,1.05550245643791,1.29313157964803,NA,NA,0.314538909659424,0.34413438850587,1.13887333632195,1.13531642355272,NA,-2.46586363377283,0.969330805388671,1.21167246915208,-0.543756268848976,0.258413442318474,NA,NA,-0.956790026789566,0.751031143337984,0.313767833110585,0.227005553971983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46942591272271,-0.0083066369563474,0.81762673173108,0.814772575231439,0.823536283668448,-0.351077157880558,-0.426101901464609,-0.273216548087544,-1.6632822149956,-0.468964542727846,0.0496572472964222,0.164660255707178,NA,NA,1.05866302463339,1.29867957592596,0.558551223506107,0.0547868056870293,0.51285480460374,0.0215841228294549,-0.40476761423564,0.00748619275722328,-0.329904049872743,-0.4536560062541,NA,NA,-0.0025222515169663,-0.282619493094,NA,-0.0489762476990976,NA,NA,-0.163859020690752,-0.636790054428373,-1.18720068121673,-1.03573845295609,-1.22017041307054,NA
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_uniformis",1.14725100627638,-0.632380440290029,1.18352448033854,0.690953505810494,0.56334810597775,-0.419692870645448,0.328259363592167,-0.430222161566238,-0.23060948556193,0.12595239812176,-0.988114365685376,-0.497978794689691,-0.207629599793971,0.382293107094386,0.195011073479384,-0.624939706413281,-0.238856795853457,NA,NA,0.329728972988041,0.252079646242266,0.134331628004819,-1.13480233500043,-0.155311192336113,-0.96083202457969,-1.7398986242982,1.20303967458182,1.09699868356133,-2.72687576496633,-1.80884990798347,0.48094022039614,0.564246392693599,NA,-1.48337344539386,-0.150758237411288,-0.373042876009821,-1.18394465296397,-0.825719356018305,NA,NA,0.627992949799032,0.726825924314878,NA,NA,0.307263328702439,0.959097263361604,-0.174778123906908,-0.0332054970951255,-0.712226582667137,-0.105250980053232,-1.43573386361619,-1.06104542919727,0.440879873026397,-0.0238656305854755,-4.32008519890024,-4.0458561749085,0.489203526448232,0.895542816102063,-0.738251567026799,-1.4711653472782,0.870628702952625,0.78864322360583,-0.0856303686557528,-0.708175729309764,0.119780975382116,0.180994707805101,NA,-0.579838450718681,0.0865887986390074,0.263094323055184,0.568781854570921,0.409482530868012,-0.182930755983354,-0.67796035483915,-0.791632101848322,-0.566179656544452,-0.473665630674447,0.0304120030032731,-0.0987004002016563,-0.132823958683281,-0.207047849972469,0.781820949715848,-0.486283698796385,-0.281849987882749,-0.333397863397973,1.2369456903199,0.919906195610861,0.913938547238999,1.33451732560226,1.13376044385915,-2.41267564434029,-1.88387086087424,0.541871515579315,0.502201137524639,0.700584363107037,0.312132769890513,0.571827395311805,1.05872202597439,0.0808201555653777,-0.68956500283188,1.44899249029153,1.53133902623519,1.23395794583788,1.27188070798726,NA,NA,-0.278076010473623,-0.724282482641262,0.401032715100723,-0.472039262175873,0.731950464320487,0.540977862636405,-0.187867722653665,0.268393504354723,0.315221914813343,0.807024864622218,0.802359291273848,-0.348437126870466,0.810566247756274,-0.288608666743665,0.858913202485878,1.33913913113907,-0.173189989118909,-0.122425518562411,-0.014269884969755,-0.309367793173199,0.658995538494874,-1.14695835199486
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_vulgatus",0.405944091238709,0.441222891891862,1.01241560761237,0.784431131919959,0.889879333835195,0.47480129145288,0.506687886576565,0.187664395598242,0.760168020385576,0.0762723114915701,0.683984761908154,0.970007999225295,0.0871110323043645,0.341110217342002,0.985757898986842,0.484106413020209,-0.431278920809019,1.44293860695942,1.555451913712,1.13609659070177,-0.105645604344979,-0.0399511072632275,-1.03241458042962,0.526842414679859,-4.12541548875539,-5.00091564208515,0.169736294160907,-0.207813883488889,1.49563997811123,1.63300013805882,0.327562792193465,0.583365544701395,-0.137360088419818,-0.419977127722963,-0.958114943357034,-0.568390283436805,-0.358242883019916,-0.637501909450791,-0.340620167411992,-0.724571220097087,NA,NA,NA,NA,1.17743771993382,0.476471979024555,0.911903120872783,0.868121056048877,0.789193344931195,0.695711844562582,0.533492605934343,-0.47267626287535,0.930204032298729,0.590195385244014,-2.50848484212012,-2.06169465187765,0.623965134528793,1.1330857080333,-0.626218527671027,-0.801728218105182,-1.04313627280543,-0.764418407660682,0.160951777547026,-0.177121864250626,0.457479122160691,0.47043950731261,0.223133613514588,0.77840470549301,-0.837888595019923,-0.228568366802389,0.623572403022676,0.816719770225753,-2.29043849302074,0.0401256674068663,0.27844718640355,0.204236488979238,-2.32917821616519,-2.61481739533251,0.509843733145686,0.539668466816115,-0.0374476610688268,NA,-0.163881980237299,-0.0128167496108579,NA,NA,0.934387981045031,0.888166618882849,-0.243790068383809,-0.126315119883759,-0.538762170997549,-0.760315581992759,NA,NA,-0.66454212696009,-0.940511921719098,0.253215644008071,0.421371617683564,0.00325336188489507,0.150769722526911,0.511637830132646,0.653858738703071,0.135278209728682,-0.0626114461035459,NA,NA,-1.00135251413606,-1.04196164780602,-0.153020141874923,-0.24395626511411,-0.591287105470814,-0.851364133656529,0.295413762424763,0.412303340940739,0.144709811200818,-0.582614020270248,-0.306898178089828,-0.525113972878144,1.31748449331504,-0.328528445360154,0.584543154636997,0.348408879589561,0.0765694108707016,0.246189511447582,-1.05392821348289,-1.24941968055156,0.0347644683594969,-0.214517306779105
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_xylanisolvens",-0.248924473776066,-0.72977741050283,1.58947954163041,-0.826042883709921,0.522642273837377,0.483588361583776,0.12584625374809,-0.441829464615787,-0.26078065939891,1.03891395671378,-1.44673765837259,-0.56612405809386,-1.08826510109033,-1.77664569248754,-0.0611377407034988,-0.2240391191226,0.598497874650608,NA,NA,0.724391773461533,0.46159481541065,-0.0942058990652016,-0.816415836392159,0.771066798650319,0.552563583132972,0.546288522820011,-0.0054336091285735,-0.430570742115602,NA,NA,0.39542765359854,1.07828625525224,1.7704618174809,-0.11798382929937,NA,NA,-0.576357584456552,0.245402038671758,NA,NA,-2.68993096377966,-1.35703862991306,NA,NA,0.989072385770851,0.783841899181954,-1.04849920649499,-1.07636330088068,NA,NA,-0.141875235920133,-1.20635630967185,0.388053563323034,-0.161723892721076,-1.01739426053669,-2.07571410973176,NA,NA,0.0652443683205676,-0.0646850222240328,0.558150923249101,0.418997013919728,NA,NA,-1.99075655372193,-1.42318411029529,0.303929935517735,0.497360764896892,NA,NA,-1.69473016838841,NA,-0.432059326926573,1.00439507357164,0.94281013953406,0.70261220388102,NA,0.287715958891504,-0.570271481932354,-0.324617093259163,-1.29900467174606,1.80723549478517,-0.719162098915888,0.00510636484140915,NA,NA,1.83131721705676,1.70181672227311,-0.562006105862305,-0.518540762027517,-1.51886991166704,-1.166904014854,1.32525400317613,1.21423232197982,-1.20127536944242,NA,1.14144950149081,0.570119198869919,0.898128487735276,1.03135255391049,0.92949630858973,0.565286858664065,0.0802762486431926,0.00306992933775817,0.718793033966723,1.03998446894115,1.21699262239572,1.18008671629685,0.0800299125084462,0.948494529273025,NA,NA,0.950171189946229,1.45998554105241,-0.250665713015146,0.055173513439724,NA,-2.7436985116485,-0.995705443401457,0.514259412828854,0.582285616653045,-1.59458767086953,0.302043317199453,0.191071484316311,0.0126279967902153,-0.206405529989085,0.451689592549984,0.00922749824003225
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidales_noname.g__Bacteroidales_noname.s__Bacteroidales_bacterium_ph8",-0.604585906927479,-0.673447687721955,NA,0.849914006425841,0.364240739284593,NA,NA,0.130205115306916,0.11648029480662,1.37442479913735,NA,NA,-0.263354240804475,0.458719790673417,-0.331892643406714,-0.252143219486652,0.0579578930598184,NA,NA,-2.35641909735071,-0.379203728247657,-0.334481648726211,NA,NA,0.720732985016969,0.814795836763594,NA,NA,NA,NA,-0.729388762943103,-0.255822061755897,NA,-1.80495815308123,-2.59111478592571,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00190226646871,NA,-2.05919163274715,-2.62960109496985,-0.10054205869779,-1.87162643972694,NA,NA,NA,NA,-0.942500228742487,-1.27248283521492,0.0711762251853108,0.366207338110831,-1.14003467652842,-0.360274472187219,-1.4617203051952,-0.188164655209506,NA,NA,-0.271720429920606,0.34111652808813,NA,NA,1.10244775400399,0.455590730530762,-0.0238024708391386,0.383282040950604,0.753925709967039,0.76999824263119,-0.0274485028455844,0.770331629095978,1.01238172643364,0.676140177789806,NA,NA,NA,NA,0.739079770434845,1.29238147880919,NA,NA,NA,NA,NA,NA,-0.0870697088735999,0.215510639958471,NA,NA,NA,NA,0.536158846897486,0.786770663732182,0.685798130145395,0.483668760542215,1.15639890967816,0.79851136953079,NA,NA,NA,NA,0.334033937232861,0.57033724117245,0.866182810588306,1.28135310140596,1.01846403666798,0.984223203306679,1.1281549981642,1.05583321215346,0.297860740843622,0.0960927008567292,NA,NA,-0.201025061008243,0.081547396719561,-1.00835385471079,0.196770600337091,-0.57749483247639,-0.668452407604034,NA,-1.14118118810289,1.27494018701136,-1.11418768996387
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Barnesiella.s__Barnesiella_intestinihominis",0.388231540201839,0.65372895557394,NA,NA,NA,0.782952405173932,0.483028798738659,-1.10147598593822,-0.728761782618466,0.716550536812646,NA,NA,-1.04019880583439,-0.388906586689109,1.1192117660988,0.310712230121897,0.422775427395518,NA,NA,1.28057381691738,0.314640328597489,0.59112918993747,-0.00933797240624912,NA,0.828958337507933,0.720478535696817,1.47220313121452,0.755253878024922,NA,NA,0.646762999352646,0.283546506532774,NA,-0.610355416387069,-0.963508509812251,-0.752095286302278,-1.73896349353552,-1.81748254051233,NA,NA,NA,NA,NA,NA,-0.882253800657047,NA,NA,NA,-1.91434883704034,-1.04000715499894,0.250835080462769,-0.115224245320051,-0.296032211544341,0.119713967049333,-3.48804482137062,NA,-0.338150001961035,0.170772113221085,0.162109052715462,-0.55534721874642,NA,NA,NA,NA,0.362198730063602,-0.280858922957617,NA,-0.819453115065932,NA,NA,NA,NA,NA,NA,0.173701106024283,0.0742828302493808,1.15193832571131,0.721832804645456,-0.216227452257131,-0.889768491197294,NA,NA,0.832907587313709,1.08006388221793,NA,NA,NA,NA,NA,NA,-0.526903633984201,0.0913753425657625,NA,NA,NA,NA,0.47465730572343,0.474991493863075,0.852013632298713,1.0741169386745,0.935194290206974,0.830792966545921,NA,NA,NA,NA,0.253110742829585,0.168784879271657,NA,NA,NA,NA,-0.285864937591403,-0.165187923863041,NA,NA,0.295511505878832,-0.128399269874709,0.504257040775003,0.48624497099242,-0.807816533670225,-1.0901001275951,-0.12179228295082,-0.272974863164011,-0.172863590182555,-0.36508381900524,-0.603338652286264,-1.21485301866337
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Coprobacter.s__Coprobacter_fastidiosus",NA,NA,NA,NA,NA,-0.674362218630169,NA,NA,NA,NA,NA,NA,0.546032141841599,1.35476972513437,-2.52892155520386,NA,0.438570270556873,NA,NA,0.0116267323680424,-0.87175973805901,NA,NA,NA,NA,NA,-0.0629925047975474,-1.06354062138366,NA,NA,NA,NA,0.873344152064804,-3.06406104142544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.153318230380956,-0.862430231579731,-0.65181676095499,-0.70859773142257,NA,NA,-0.295034898578422,0.147946097997986,NA,NA,-0.780227069400756,-0.586649014772467,NA,NA,-0.450787939203031,0.694628482835831,1.41338060903678,0.932943344571471,NA,NA,NA,-0.566469820422644,NA,NA,1.15969736700596,1.27074561703623,NA,NA,NA,NA,NA,NA,1.09203702590521,1.03904211656163,NA,NA,NA,-0.326895805399579,-0.970617582756081,1.95318967592828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.258911124191947,NA,NA,NA,NA,1.03339046112654,-0.45436538776705,NA,NA
