"","13620001.HGL","13620001.LGL","13620002.HGL","13620003.HGL","13620003.LGL","13620004.HGL","13620004.LGL","13620006.HGL","13620006.LGL","13620007.HGL","13620011.HGL","13620011.LGL","13620030.HGL","13620030.LGL","13620033.HGL","13620033.LGL","13620041.HGL","13620043.HGL","13620043.LGL","13620056.HGL","13620056.LGL","13620068.HGL","13620068.LGL","13620080.LGL","13620094.HGL","13620094.LGL","13620110.HGL","13620110.LGL","13620116.HGL","13620116.LGL","13620127.HGL","13620127.LGL","13620135.HGL","13620135.LGL","13620147.HGL","13620147.LGL","13620159.HGL","13620159.LGL","13620175.HGL","13620175.LGL","13620195.HGL","13620195.LGL","13620212.HGL","13620212.LGL","13620216.HGL","13620216.LGL","13620253.HGL","13620253.LGL","13620265.HGL","13620265.LGL","13620296.HGL","13620296.LGL","13620306.HGL","13620306.LGL","13620310.HGL","13620310.LGL","13620336.HGL","13620336.LGL","13620346.HGL","13620346.LGL","13620347.HGL","13620347.LGL","13620399.HGL","13620399.LGL","13620400.HGL","13620400.LGL","13620481.HGL","13620481.LGL","13620485.HGL","13620485.LGL","13620543.HGL","13620543.LGL","13620553.HGL","13620553.LGL","13620620.HGL","13620620.LGL","13620636.HGL","13620636.LGL","13620637.HGL","13620637.LGL","13620645.HGL","13620645.LGL","13620656.HGL","13620656.LGL","13620690.HGL","13620690.LGL","13620692.HGL","13620692.LGL","13620696.HGL","13620696.LGL","13620705.HGL","13620705.LGL","13620733.HGL","13620733.LGL","13620734.HGL","13620734.LGL","13620746.HGL","13620746.LGL","13620748.HGL","13620748.LGL","13620753.HGL","13620753.LGL","13620781.HGL","13620781.LGL","13620811.HGL","13620811.LGL","13620834.HGL","13620834.LGL","13620918.HGL","13620918.LGL","13620926.HGL","13620926.LGL","13620930.HGL","13620930.LGL","13620983.HGL","13620983.LGL","13620987.HGL","13620987.LGL","13620991.HGL","13620991.LGL","13621023.HGL","13621023.LGL","13621025.HGL","13621025.LGL","13621026.HGL","13621026.LGL","13621029.HGL","13621029.LGL"
"HEMESYN2.PWY..heme.biosynthesis.II..anaerobic.",2.31892705543138,-0.308094266130963,-1.74747292154279,-1.29997583787362,-0.653963325945061,1.95984061931525,2.41473630525084,-1.26956089425462,-0.367914227150662,-0.626651354711833,-0.930234600861554,-0.753027714976064,-0.409098143841459,-2.53343447802241,0.953674984449487,-0.0759959170526911,-2.37709962747006,-0.431773278333662,-2.2489168200177,-1.74391203577107,-1.28907611711199,-0.120753773905964,-0.417160784491016,0.116803886683224,-1.64962496284829,-1.59616512909942,-0.288850500469622,-0.012846518236676,-3.17155039132469,-3.98110607868698,-1.03437896840356,-2.16959538328291,-0.778093230327279,-0.482486439218682,-2.02685163661338,-1.95589969573024,-1.67692282343743,-3.41599653691489,-0.478213525459426,0.698271828056135,-0.405564195262133,1.81336050413308,-0.919849927172584,-0.574057371313133,-1.63090320633077,-3.95762461722092,-0.36043811556522,-1.66145121785586,-4.54777991513252,-2.63444630858721,0.222631476707754,-2.46688722172855,-3.7561262268261,-5.93889571913504,-0.273505305769446,-3.45528119005023,-3.64646080069502,2.18960635945889,0.0934655257727763,-1.06200785890775,-2.80013358157063,-2.09911735264266,-1.68048379788306,0.238872440652841,0.21229540310722,0.680126282149657,-0.408052555798972,-1.52396885343377,-0.943957583738828,-3.20954822594646,-2.24677201690108,-0.702580822908616,-1.12881872419679,-0.839273388540464,-0.400461295658536,-1.90928745932414,-0.194286561780973,-1.07100289227582,-1.41672355193314,-1.2362417104492,-0.160925644464066,-3.47967008691094,-0.150116000664126,-3.34423786315022,-3.06712848548019,-3.94078872216512,-0.0666313173388162,-2.14649930406511,-3.0850865166233,-2.16021451358987,-2.04540760785373,-2.00689522125657,-0.499520167823206,-0.0639851571420495,-3.30211233477329,-2.51434236008774,-1.14431959864811,-1.56256769845024,-3.57166461924934,-1.74846146383526,-0.584057493499327,-1.87113121965489,-0.824103715298167,-3.48187985288467,0.24393712440025,-2.06313784239275,-2.70037551964018,-0.155924533660728,-1.95834768133309,-0.153679195946006,0.290400810948907,-1.73693674055392,-0.115960120170522,-0.939100397924535,-1.77454736671597,-3.05428443580098,-0.39145377750958,-2.33724396539933,-3.50579372998331,-2.71975630413398,-2.50851012382118,-0.391393221851008,-0.0933910459525738,-1.4008231497315,-1.62362959265516,-1.32979052800355,-1.09059399950229,-1.51531944524655
"HEXITOLDEGSUPER.PWY..superpathway.of.hexitol.degradation..bacteria.",1.87708458142316,1.56981673097234,1.91274565820031,0.686505009335606,1.24803077634031,-0.225494181352742,-0.49462731437639,0.895985025312824,-0.133430635122673,0.594567657967397,0.445557213800812,-2.94416020613353,-0.374411544815453,-1.86999169589139,1.04427520141173,0.0230565909528608,1.15200814286886,0.450538246858835,-0.21803437688903,2.20168717717511,1.12289134260898,2.01859500863841,-2.75588258348788,-1.7885740647644,1.07731820856185,-0.637432485408755,0.0132978814718149,-2.9997230291405,-0.780723039422396,-1.35041948791702,2.36929616997455,1.37073901165249,4.85537682028971,0.938037322027721,1.7023428198241,0.144189979169742,0.81688637401492,-3.16458681914489,-4.96888941821598,-4.41346870034631,0.914021018753712,1.89596951971554,-1.86099161237257,1.12915110736813,0.951222225973914,0.0306750807025394,1.63541543999798,1.47762034387101,2.30825019015743,-3.61650747960011,3.44116473412915,2.21027975416907,0.7530054281952,0.500363570268354,3.58217059059184,0.278520081176653,-0.771859804998681,1.186069459574,2.20421898587239,0.896589613657536,-0.863120904853875,-1.64520935076893,2.79155154969684,0.164837756084538,0.793920846053867,-3.42612604624222,-0.48783987602829,-3.80323988224876,-0.619567542332931,0.86529331322262,0.656551285735102,0.870952528875094,2.45187311572742,0.753253660301789,2.15520196672461,-5.00265237894233,-0.339429112923139,-0.284881545004551,1.428999925763,1.85598172659563,0.488257912807993,0.73292906255772,2.09283661907276,1.03111990040942,-1.78662160927494,-0.330644809231196,-1.08242923317503,0.229710961847024,-0.269108803366923,0.601487346188843,3.27837585798742,1.31510245307767,-0.377232664092608,-0.385604874385074,-0.61512350604843,0.564739102052954,1.36683414899146,0.288098646942458,0.127012490192491,-0.283247855722534,-2.72928209936926,-4.74895307963762,0.642091560595518,-0.428014542123444,-0.625542491883564,-0.358331901881095,0.264128034957815,-0.377123985370819,0.375234095134458,1.11818693775704,1.21740444967841,0.0778035582306121,1.39275703428239,-0.432553850573823,-3.02391503113583,-3.23157596951788,1.20788660619474,-2.84982509340713,-4.31667759462446,0.655315188273224,-0.166361800804424,-1.52165147032778,0.883792834706997,0.532416710078908,0.100641315973469,0.828192857710791,-2.74661576419993,0.425974844525187
"HISDEG.PWY..L.histidine.degradation.I",2.18314981986425,1.18154149591358,-1.12329250749091,2.12566432520349,0.980230078917118,4.37245765340562,3.06158612943283,2.03444111882886,1.84573491196544,1.86360548237828,1.35225569717933,4.48137644815329,2.35124668805179,2.46045950048295,1.98674949650459,2.17774242633969,0.655663233931222,3.03797956033852,2.78996915901915,-1.13260955615095,0.975432090982315,1.80573407146375,-3.54210359589052,4.06283839024056,1.523336125246,2.07535805964008,2.00590654886412,1.46695072767994,3.56990420355599,2.00039668659434,2.23850868605741,1.67262447671953,1.84284209602265,0.381050750327529,-2.80734626591333,-1.06864068750713,1.49469720927427,1.93063137836396,3.69054001551232,3.33376719165822,-0.016355865222925,2.10978511400979,2.78698311958512,2.72678327168763,1.70253343525363,3.62118447709773,2.07628202182639,0.313652187529126,0.708822897295803,0.254811700634707,3.80280326004153,3.61642827721935,-0.154806246315481,1.60759308226871,0.693105533785073,-4.37991737746519,-0.408188477689007,0.24390057595532,1.49912388068498,1.66450559562751,0.938639599334994,2.00657809680815,1.0718518912582,2.44744695446245,3.30962732301152,1.77300888012927,-1.00295766913177,1.57813202711385,1.27330103597333,0.684450724854887,1.63729028158762,3.06923299107969,0.92602219777177,2.07604595443941,0.337722508067621,0.657493670555836,-0.0029374300933215,1.24458266097051,2.27620779994496,2.01000279373879,1.23599658277852,-0.207877631288939,0.49443609216928,0.206743234037915,0.872403274096636,1.61694105648534,1.28374994213196,2.67306338125718,-0.652871840629531,-0.170921706919416,0.937894244211118,1.79504791424656,2.017971778075,1.77649146287818,2.35381445791051,1.08782262150157,2.85064542610977,0.548801568048832,1.12760686859093,1.75893845421267,3.44572670334998,1.1289136397322,3.32374474638863,1.34802841023016,0.701939341314662,0.748813276337855,0.779377400819983,3.59898445930874,1.7896082393414,2.76133421351373,1.16149431301017,0.180364312843352,2.12376219637168,1.51134152592103,2.65594710373983,-0.176933840102931,2.00325681197952,1.65180255847798,-0.232426554261263,1.53900491542909,1.2234843342668,2.3562142525993,1.410004545072,1.87391554144399,1.71236246535875,2.18487375643864,2.14780487989224,0.272130715119075
"HISTSYN.PWY..L.histidine.biosynthesis",0.0265168030642231,-0.702123062581536,0.057526520717649,-0.474853204728479,-0.25687284740807,-0.0058938905582786,-2.76236775835438,-1.14380945526383,-1.50281584434113,-1.37233713596635,-0.616416795324081,-0.0929986096668042,0.0357787272328554,-0.243902424019997,-0.858125181668162,-0.967521072128995,-0.309354058215685,-0.607086935846415,-0.676673745719182,-0.463857555949962,0.022531161249852,-1.65480803508078,-1.26994354338243,-0.415297207760668,-1.59111861188694,-1.80265291477905,-1.13398936251277,-1.02699568402,-0.765731687677609,-1.93640318202777,-1.02170770566576,0.679567925291217,-0.495357236463536,0.437025278579121,0.418135963959497,-1.17039720066226,-1.27621604186165,-1.03948828988098,-1.89084541129929,-0.781320490786417,-0.271368934570124,-0.467595259646476,-0.302377395617727,-0.897379490045199,-0.918406764142849,-1.92033039237733,-0.347683311389561,0.0903521253694797,0.968776445369672,-2.17972380576909,-0.359027463681635,-1.10703550750342,-0.504558610311326,-1.06386451256129,-2.57454069523464,0.713000690649208,-0.140249853492191,-0.468463329443303,-0.104480215113299,-0.540780341949469,-0.878138466122707,-1.16922546397161,-0.824177788927474,-0.650904262041538,-0.685547085630943,-2.63016168816011,-0.613793843284096,-0.299072067692037,-0.00817289041044971,-0.607139676450101,-0.767857478666306,-1.05499167158458,-1.67720424074332,-0.828887988693101,-0.517275603041144,-0.489272980721656,-1.78346442690071,-0.753470299751698,-1.21298887064086,-0.651731315512444,-1.87219241890869,-0.593489452008671,-0.756755016728107,-0.889716945716143,-1.47979401478174,-0.238617699084308,-0.00502933486942226,0.0176654060780361,-0.325834064369354,-0.169118399765672,-1.28977081487642,-1.90771677503586,-0.976551591465473,-0.843326391835174,-0.644492017368173,-1.13516133512668,-0.37239316187035,-0.366328864183596,-0.0813099919147943,-0.972894086327223,-1.22604079734409,-1.25467832485385,-0.818515750229718,-0.911880118365579,-1.69767275942187,-0.718867961179095,-0.179663345591387,-0.943236146023637,-0.935224733892273,-2.02028192228912,-1.7631021062968,-1.50832542418141,-1.30922356059065,-0.736960785190751,-0.39291924228615,-0.507789928905396,-0.799678961198176,-1.90949881978835,-1.62584077679577,0.0646069752973919,0.0397841274458138,-0.918371317056748,-0.838785624937718,-0.718189008987023,-1.02584076973765,-0.457139735280806,-2.65495341126116,-1.0404523856082
"HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I",-2.27791874551142,-1.98888798584366,-1.35229314917752,-1.78526839539602,-1.95164661757613,-4.07570244636749,-3.2451774740097,-2.3089304308843,-1.77501635362253,-2.76280832226335,-2.64390127469921,-2.81594572963689,-2.76307272520119,-2.5216721817726,-0.152014314450116,-1.42831736587245,-1.48244814217357,-2.30319423154418,-3.6290867170861,-0.31409034240079,-1.43254411515227,-0.974222757932543,-0.865418924380921,-1.6690607558052,0.0942630990078519,-1.56500729190155,-1.90565581654414,-1.00579104355416,-1.79405704058579,-2.50235800164042,-0.545013476800945,-0.581084703226774,-0.362883178181029,0.357461921334852,-1.06429888027594,-2.05547135075142,-3.67291604993101,-3.44066286570001,-4.26955393793708,-1.74973690841853,-1.08234674920508,-2.33837442987305,-2.3478687443486,-2.26663524598587,-1.43569012630777,-1.57060577933386,-0.345709285875034,-1.11648553263432,0.930086322379806,0.529571107573895,0.101287003701267,-1.07269515356396,-1.09978507524975,-0.866907366801272,-0.97811950067299,0.189312212361336,-1.07029079518496,-0.134925280295531,-1.78794620157651,-3.17501224680009,-1.28569204933941,-2.29944664635573,-0.441810748788823,-1.18734570506847,-2.47492538740181,-1.85697236294832,-0.411665536542736,-4.23773045502462,-0.955306530620305,-1.34023980862336,-1.06489333135969,-0.99932786070724,0.227433038036978,-1.44557421277267,-1.4406667818369,-0.363792559877946,-3.54366736369292,-1.9250562043969,-0.541563397064826,-1.08001776083809,-0.176866973274549,-3.27030541410154,-1.02854289538596,0.105825557767439,-2.67005207802913,-0.813050730029925,-1.03758572127674,-1.98577612681418,0.258446562016754,-0.2835937623866,-1.35230051610584,-2.30682308100754,-0.877335231755972,-1.65360924022031,-1.97741202631252,-1.88777762017284,-1.27460260136096,-1.56829360973291,-0.313737046822377,-1.87915972299616,-3.74838293718339,-0.540979739243433,-2.37990536259091,-0.548798912872041,-1.17103052931489,-0.941248509977345,0.0913681030647806,-3.45317654405747,0.333114551660025,-1.19713016781548,-2.73049760500675,-1.70651179762449,-0.985467594939419,-1.55602847768694,-1.75997637628734,-1.63794874291053,-0.0424047977841811,-3.43597739042625,-2.04619988014384,-2.44832747844386,-0.528662684033954,-1.31095495510882,-2.61886284277128,-2.14577768991554,-2.94271748877676,-1.6010630383444,0.165262379027648,-1.21834988807714
"HSERMETANA.PWY..L.methionine.biosynthesis.III",-1.20931802914845,-1.96652836614254,-0.662457874336449,-1.28208783035557,-2.88498807126537,-4.01883357529805,-2.58381745538156,-1.37072452286879,-2.83732590051516,-1.82138605623887,-3.07936826836531,-3.40821796102849,-2.78415493623823,-2.9996307173357,-0.502754517694983,-1.39944478099373,-1.50844855464722,-1.8992268326361,-2.87307999068233,-0.236755014368894,-1.46662802713629,-1.17182014355348,-0.531558483295351,-1.39576922937484,-0.305467432748701,-2.19636956141354,-1.28376586867865,-1.80108347200073,-1.25237371068734,-1.07306237548478,0.148895068281223,-0.965823733893959,-0.158579114392855,0.245921532698241,-1.19932825802099,-2.04071651192613,-3.5068166982528,-2.37611815891251,-3.22143478972782,-2.10193873053938,-1.57560242811683,-2.27411054686599,-1.510309103223,-1.76654874015645,-1.8910059283382,-5.22613057013842,0.0114670136522437,-0.659417222917386,0.0456666270736666,1.56674210431135,0.00184546880411005,-1.38960230249727,-1.20169892818327,-0.601995567661099,-0.595011887750181,-0.617122513631903,-0.467186350287595,-0.233837393614141,-0.594578298228807,-2.44215176372557,-1.4626065138976,-2.31864969144088,-0.557497007949825,-0.946983224001037,-1.18856514005567,-1.72139190515703,-0.417137667557994,-3.21276815592625,-1.08316874457813,-1.36483441343324,-0.231696240900425,-0.0231231714226256,-0.544556776881125,-1.05438630432831,-1.40308393469812,-0.32019789874848,-3.78841458155915,-1.68459607475722,-1.24685418702147,-1.44312429489947,-0.264708325729646,-3.22735419690731,-0.453996058030897,0.34489665420827,-2.56405143513947,-0.0315685724705518,-1.31153851675352,-2.02864001911768,0.275591161112975,-0.266322878922845,-1.50482471052237,-1.64532217149555,-0.992583445843886,-1.05668625191028,-1.40676289242421,-2.46333433325878,-1.19502129760719,-1.48567672359298,-0.423317275961551,-1.78927201115355,-2.51220909098038,-0.367158543469105,-2.07125751440469,-0.465962309849551,-1.74631079714807,-1.27730316278689,0.00647756407120479,-3.31631252748045,0.106321515818333,-0.347835695145175,-1.70036145405802,-1.38517898432183,-0.653820319325501,-1.59856175994327,-2.06757593215337,-1.97111405544077,-0.682804774695494,-2.00260497224584,-2.34448696494853,-2.31350574785352,-0.575980886182722,-1.20470183805161,-2.69379843291236,-3.10204402024583,-1.99743428563617,-1.63164063540737,-0.839936908501745,-2.92926996151461
"LACTOSECAT.PWY..lactose.and.galactose.degradation.I",-0.0149484779860805,-1.4746607352541,1.95947713597527,0.277734856827317,0.775893360283771,0.316122566283253,3.37655433459202,1.87680570223911,-0.93690300220931,-0.225899062199259,-0.574587962264935,1.71303149438233,-0.976114471356089,-1.29508555189803,-0.687281394281421,-2.67906944071293,-1.87439650409318,5.39104935501003,-0.245526343498889,-0.65710396326038,-0.427533260817003,1.40269489415494,-0.765579614876458,1.7249077949121,-0.612275727778727,3.27441226032062,4.49313492230551,0.274446552959404,-2.0623362162107,-1.99755526176317,-0.569310079711875,-0.361386730498784,1.7707106661981,-1.76761430235591,1.56366579161234,1.05782454450723,-1.89322824832215,-3.04892551996233,0.352351756492086,0.202260983562003,-0.531646072798082,-1.45328873543852,-2.99712901003614,-1.42338692557665,0.0133264703536984,-0.57752369962505,1.01037167373795,0.409211691360481,-0.447064257148782,-1.77776422262882,2.59136346371896,-0.952531409492097,-3.49312430987982,-4.41553002324834,1.87907837116873,1.7429202750464,3.13577289152362,1.47628835656733,-0.317773710291638,-1.27564309880964,-2.0012297001015,-3.56085902919503,0.524424805967752,2.14789277635129,-1.31407240653053,-2.35996404189941,-0.350092123068777,1.784889208544,-0.590230007352703,-2.16049827889268,-2.43026783090017,-0.11806605054629,-0.808063459282807,-0.324816374212189,0.518555281180712,-2.54991578445318,-1.32059421879717,-1.4037327057407,2.06107454892462,0.996309197159526,-1.19906987496478,3.30950363859569,0.78425269340458,-3.41110641837703,-2.65787312027829,0.276496665640356,-2.0684954473143,-0.689957756855669,-0.358864642560929,0.508955938532035,1.03207967878136,-1.05363144963008,0.778191751868021,1.30617473029825,0.733172093940209,-0.780894068685717,-0.909553019767349,-2.44558207176594,1.18319429346571,-1.33544070337519,-1.3823291354722,-2.82246230040833,-1.56269128490833,-3.73198248514061,4.40729156108007,0.251761501915584,-0.951189083234872,-0.409046421124439,-3.55969155228996,-2.04472886343975,-0.471408678563701,-1.80187301024775,0.0428824324758986,0.243315674879166,-0.914700446196481,-0.510407742293253,-0.918106854750639,-0.651719982809303,0.388994025231722,1.50479833500267,-1.21615951619274,0.226064555334984,3.12466726083287,0.357630822877009,-0.431302414061162,-0.934910275813751,2.68972631396484,-0.800648656169216
"METSYN.PWY..L.homoserine.and.L.methionine.biosynthesis",-2.21777262210602,-1.83479165695198,-1.35499565114007,-1.60574050603911,-1.89714034207794,-4.87604886796588,-3.25997221952678,-2.16736432754791,-1.74955255394479,-2.55916258448436,-2.53608463988025,-2.5580831395842,-2.6002842036149,-2.35124374632747,-0.212560848615473,-1.39358809484145,-1.3074621043101,-2.10771623297769,-3.43210102830665,-0.268342311454667,-1.32585033878205,-0.929544721842727,-0.853459468223841,-1.57782298558395,-0.177426466886941,-1.5751208977568,-1.73331538837358,-0.999697065848386,-1.68247827015492,-2.41270030389404,-0.45612208806134,-0.552105587204244,-0.364600348714989,0.295382143895164,-0.973772175645859,-1.97952695682266,-3.55188053532938,-3.36288206500372,-3.97101903129512,-1.60178536759103,-0.985447599779809,-2.250474313442,-2.21653161134873,-2.18024027162076,-1.28833242079636,-1.49000222434536,-0.43794567272714,-1.03987385086329,0.746734118046272,0.394316574143963,0.00103836666228301,-1.01384977464984,-0.940392757345872,-0.644803269189742,-1.21503710784086,0.171142763160893,-0.858535818042336,-0.129661323146746,-1.65165425488652,-2.98101267227666,-1.22644583164462,-2.19113557231447,-0.505608968112477,-1.24199025329424,-2.68901779030791,-1.94295599248161,-0.419487857079379,-5.01895518987714,-0.899105755238398,-1.21097693444958,-0.943530227073428,-0.9001473530823,-0.0486464570060164,-1.29041644309603,-1.37054172450589,-0.390997780206368,-3.32302351618839,-1.80090249226529,-0.638427007066747,-1.09018850129166,-0.0609705601734164,-3.24672408649205,-1.018281761016,0.0642620557363999,-2.54683540076826,-0.743537589324984,-0.988286828310847,-1.81757720020744,0.287980488164943,-0.170002728731438,-1.24640573204865,-2.13850510169607,-0.82122800267981,-1.54183221101053,-1.89381787138115,-1.63738760218143,-1.21405278781395,-1.39551111451612,-0.27188792470854,-1.68441985866697,-3.73093811965582,-0.46585072264384,-2.3804235949532,-0.451005148004809,-1.2369726287655,-0.945320975838858,0.0389839365348854,-3.32293689133639,0.210139457401668,-1.20340224595169,-2.56648499496455,-1.64995090662192,-0.903298252756169,-1.42991795187791,-1.68195046166563,-1.49341836758861,-0.0501259567830841,-3.28562873976602,-2.0486151217563,-2.31262392461148,-0.437578295801679,-1.25890843281381,-2.50797661158654,-1.99041777288458,-3.02881662447401,-1.52397300235797,-0.00186805627615152,-1.14917817867792
"NAGLIPASYN.PWY..lipid.IVA.biosynthesis",2.31892705543138,-2.49261431875381,0.182247344974332,0.117362586154655,1.3198606749626,1.95984061931525,0.395666081936883,-0.589680606535596,1.80866923667672,0.359352490063287,-0.790516689011796,-0.582321901457312,2.88519363005992,-0.864501903999375,-0.0547923518401553,-1.0648903132229,-2.2454305670029,-1.5354404619373,-1.24010106066977,-0.671046378987613,-0.372893756504031,-0.077750383000647,-2.50337199159901,-0.0285252372281086,-1.11500673511109,1.14522093708563,-3.4638149748436,-1.08568347298873,-1.32794584614684,-1.36368674519365,-0.615877231162716,-1.77703226416805,-2.66722677067192,-0.541139276923487,-3.11059187670293,-1.84629841201377,-0.705344553331524,-3.34615852451475,0.26854218743526,1.39620882050696,0.468353927201918,1.81336050413308,1.16835962988746,-0.574057371313133,1.68269014641937,-1.33131444045554,0.0282013595245063,-0.799254610691454,-2.37840429073541,-2.93510611446085,-0.422680911601492,-3.65464813820029,-2.45885393494686,-2.22834763730656,-0.312819241417322,-3.64325759553247,-0.844390640407948,-1.75873578937229,0.101569401236353,-0.131782621463036,-3.19595966166634,-0.636487988013995,-1.16842105468663,2.11791774568215,1.28649085781747,2.08565239644741,0.885550937468784,-2.22126659679755,-1.02165498222138,-3.9705643595134,-1.62634399409666,-1.79337677885948,-1.07478136663421,0.369137006234695,-1.05522849324039,-4.50668386812814,-1.30997810728822,-0.413828066122662,0.34146207056453,-3.25732111958997,2.9681644981497,-2.76425823761224,1.55382739891468,-3.58379842704111,-0.878979292583875,2.01364805624377,-1.46325477228547,-1.70302698554158,-0.638555020145183,-0.698838494213308,-0.3232253000743,-3.71490227371099,-0.562182091525178,-0.629027813251007,0.724519310112148,-0.546578296356283,0.161655542935133,0.483188915026556,-0.695185264884876,-1.46283317236205,0.652133091738121,-2.26975568476477,0.337596927766365,-1.00255872331143,-4.65584416015704,-2.51731277094858,-2.92093119898594,-1.25296499183497,-0.563266740573624,0.14885603097984,-1.33323977298267,-0.226474525887301,-0.730916569614671,-0.552700112973274,-2.72178206063771,-2.74450651811193,-0.834840548391863,-0.473784922499951,0.655571651108925,-2.87810929797487,-0.732569673835248,0.225521734256603,-3.6884838642968,-2.89263886614104,-2.31524229220591,0.385276405132152,-0.912336213811805,-0.437867499588717
"NONMEVIPP.PWY..methylerythritol.phosphate.pathway.I",0.0428824324758986,-0.478372300467516,0.0421400063409198,-0.711901353057542,-0.659221271747796,0.0534728340189947,-0.487678032774317,-0.897414425089112,-0.429206792765818,-0.538913641410498,-0.487285638264451,-0.568993292250936,-0.635526178579892,-0.59658828806354,-0.599612905509791,-0.999705720227175,-0.630726726183896,-0.739829780588654,-0.53292506802048,-0.632798936341098,-1.34456756591634,-0.537983290812827,-1.35056296333994,-0.844460582036622,-1.014176092529,-0.593171663865714,-0.407394185936621,-0.475101849142225,-0.738878432630905,-0.499607873307181,-0.896565474339817,-0.619549809820559,-0.548471826884508,-1.10489595681135,-0.902370327113354,-0.997751149383982,-0.661197952344058,-0.627192735887144,-0.51383346603882,-0.658175889199161,-0.729571526513108,-0.913789622087864,-0.39785291964998,-0.82123819916111,-0.531888014292291,-0.773111733784694,-0.671931033106569,-0.304998603627784,-0.973766508840245,-1.78394129012814,-0.540400513888227,-0.635391710874939,-0.863031684219028,-0.678360472978564,-1.03845075294961,-1.95435014594711,-0.472663376169769,-0.644424362813484,-0.348237845225523,-0.510319377811496,-0.595314824080964,-0.539077143355009,-1.04086788700629,-0.652937624049135,-0.621814684677882,-0.51465355379267,-0.883188130372196,-0.724675832908795,-0.485351520454595,-0.983132891660702,-0.548005593779643,-0.320711334195374,-1.85821671468574,-1.02451361352626,-1.05036795679879,-1.32449476712888,-1.18662307650959,-0.404383678102229,-0.283507716939245,-0.669108929331846,-1.26723587491385,-0.517046422102054,-0.730921358484886,-1.15763738587271,-0.826821385341501,-0.218324711778907,-0.325837680889644,-0.628673102368527,-0.933738557731279,-0.876280837284302,-0.893812510085993,-0.777613349455257,-0.999071203434072,-1.04423191545352,-0.317236153648734,-0.730476061544672,-0.324305088698731,-0.785342988102064,-0.583289944368969,-0.651185180458915,-0.085893231684038,-0.92317824746346,-0.545826212939883,-0.681029574244409,-0.888573336479027,-0.220126765592316,-0.960106407259723,-0.808151870471576,-0.781008099459666,-1.18399838328636,-0.526996589712413,-0.466861300173718,-0.829292949249729,-0.897374115498143,-0.627206105893948,-0.869569878359119,-0.848712660816966,-0.719908374866799,-1.13573499842776,-0.423862954628097,-0.789553778032845,-0.726166662800959,-0.797250050142556,-0.513526568150722,-0.731637473470925,-0.579160842111289,-0.84587827830987,-0.675458955205392
"NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch.",0.648787539932865,0.465274489707389,1.99406192643506,0.38090672732423,0.365300599396576,-0.872451237607946,-0.490389278318427,0.556914932754424,0.333057288449945,0.453396416716808,0.115592628406829,0.0310846022681347,0.607550474408634,0.356752318847386,0.15209253776484,1.14506438333004,0.480037582313226,0.794128858465647,0.650461285610294,0.90652121839575,-0.465858692872312,0.41153471496007,0.105557401329294,0.906975231234963,-0.705808043357983,-0.264978737121647,0.732633897971711,0.821122406234121,1.26165116017515,0.711036695619592,-0.205591620086828,-0.372113054105003,0.627868273735844,0.795675529877706,1.25648535745796,0.940211863368328,0.627942960922509,0.613880497775072,1.35502190414223,1.17099540457218,0.534480003013174,1.08631501788165,0.427101945890123,0.552819698563203,0.775977615089663,1.80347917599785,-0.0621072619466331,0.437568660528696,0.209777740585462,0.356019823292559,0.757219576260119,0.570977740423546,0.687168214397919,0.316365895822445,0.83426624543992,0.589523816739241,0.458045966178394,0.826957214167542,0.223682026349824,0.0303643316079587,0.872757854008903,1.16302849164582,0.120617361217942,0.506886249088875,0.33245015864527,0.717052331060511,-0.0412374870169363,0.799153635355682,0.571220511296375,0.606565408656202,0.398262798945234,-0.231340537667598,-1.71897719311504,0.0733678209254622,0.417973999879518,-0.326783712237754,0.156616660970617,0.550329382185705,0.355783091373317,0.291450322478438,-0.997235561161765,0.623876223892671,0.446266818438163,0.404783255795253,0.357473182052872,0.0616794387464891,0.663381056349762,0.851783016171951,1.11476013077795,0.839234027676077,0.509128278701765,0.258422440311978,0.368723656973795,0.354621414832446,0.364942163061311,0.63175620060602,-0.0212025185519862,0.452036591827755,0.220614750681242,-0.137006745118224,0.971140692654428,1.13028513577469,0.869026461836756,1.2938236464745,-0.204236376403559,-0.0666962870294187,0.554333441352563,0.142321939024042,-0.181144531986923,0.00947617051940662,0.197789921461349,0.759948352500757,0.0433585047611184,0.0377336274465149,0.738854287845333,0.461769512378172,0.530670075491706,-0.103802564783388,0.435223195793448,-0.0858457653678871,0.85850623948998,0.586145025885601,0.795384616181608,0.551835897481137,0.875858681909459,0.422459076967523,0.894550051861485,1.09010140749131
